Time_Seconds,DL_bitrate,Network_Type
0,0.002,5G
1.0,4.037,5G
2.0,12.932,5G
3.0,13.427,5G
6.0,2.0326984127,3G
7.001000000000204,1.78594205794,3G
8.119000000000597,1.18633273703,3G
9.119999999998981,2.16147052947,3G
12.239999999999782,7.772,4G
13.239999999999782,4.015,4G
14.239999999999782,0.089,4G
15.239999999999782,2.807,4G
18.23999999999978,0.780166336634,3G
19.25,0.682645544554,3G
20.269999999999982,0.611576470588,3G
21.2800000000002,0.693481188119,3G
24.32000000000062,1.89421000981,3G
25.321000000000822,2.18963436563,3G
26.322000000001026,3.0839000999,3G
27.33099999999922,3.0910952381,3G
30.333999999999833,1.33278415842,3G
31.34400000000187,1.40863366337,3G
32.345000000002074,1.21810989011,3G
33.35400000000027,1.38833696729,3G
36.37500000000455,7.077,5G
37.37500000000455,2.662,5G
38.37500000000455,7.658,5G
39.37500000000455,13.648,5G
42.37500000000455,31.248,4G
43.37500000000455,43.528,4G
44.37500000000455,40.586,4G
46.37500000000455,23.9,4G
49.37500000000455,186.801,5G
50.37500000000455,159.827,5G
52.37500000000455,134.338,5G
53.37500000000455,93.703,5G
57.37500000000455,9.953,4G
58.37500000000455,9.484,4G
59.37500000000455,14.371,4G
60.37500000000455,17.648,4G
63.37500000000455,3.355,4G
64.37500000000455,3.232,4G
65.37500000000455,2.952,4G
66.37500000000455,4.44,4G
69.37500000000455,4.07,4G
71.37500000000455,7.101,4G
72.37500000000455,12.604,4G
74.37500000000455,110.894,5G
75.37500000000455,133.618,5G
76.37500000000455,106.868,5G
77.37500000000455,82.881,5G
80.37500000000455,21.693,5G
81.37500000000455,16.592,5G
83.37500000000455,22.407,5G
84.37500000000455,19.684,5G
88.37500000000455,0.156203389831,3G
89.39300000000458,0.12900589391,3G
90.45700000000488,0.154285714286,3G
91.61400000000413,0.151343128781,3G
94.71400000000449,1.74453861386,3G
95.7220000000043,0.927365079365,3G
96.725000000004,2.12769690927,3G
97.73500000000422,1.84655841584,3G
100.75400000000354,0.0,4G
101.75400000000354,0.0,4G
102.75400000000354,0.0,4G
103.75400000000354,0.0,4G
106.75400000000354,0.125074285714,3G
107.82400000000325,0.102280373832,3G
108.8640000000023,0.105230769231,3G
109.9140000000034,0.166765714286,3G
113.09400000000187,1.64596015936,3G
114.10100000000693,1.67817279047,3G
115.12200000000394,1.75163173359,3G
116.12900000000172,2.23879245283,3G
119.16400000000885,50.204,4G
120.16400000000885,57.541,4G
121.16400000000885,71.231,4G
122.16400000000885,59.521,4G
125.16400000000885,7.027,5G
126.16400000000885,8.616,5G
127.16400000000885,6.537,5G
128.16400000000885,6.537,5G
131.16400000000885,0.0,4G
132.16400000000885,0.0,4G
133.16400000000885,0.0,4G
134.16400000000885,0.0,4G
137.16400000000885,0.210461538462,3G
138.1850000000095,0.225096963761,3G
139.1940000000095,0.238620416254,3G
140.2040000000079,0.314233663366,3G
143.2550000000092,6.721,4G
144.2550000000092,10.805,4G
146.2550000000092,7.37,4G
147.2550000000092,8.665,4G
151.2550000000092,0.022,4G
152.2550000000092,0.167,4G
154.2550000000092,0.178,4G
155.2550000000092,0.637,4G
159.2550000000092,5.905,4G
160.2550000000092,7.493,4G
161.2550000000092,4.563,4G
162.2550000000092,3.008,4G
165.2550000000092,0.707162426614,3G
166.262000000007,0.565132075472,3G
167.27200000000903,0.390469772052,3G
168.30200000000423,0.393133980583,3G
171.32600000000184,42.007,4G
172.32600000000184,41.425,4G
173.32600000000184,35.867,4G
174.32600000000184,35.699,4G
177.32600000000184,17.122,4G
178.32600000000184,16.831,4G
179.32600000000184,11.966,4G
180.32600000000184,9.629,4G
183.32600000000184,0.0,4G
184.32600000000184,0.0,4G
184.32600000000184,0.0,4G
185.32600000000184,0.0,4G
186.32600000000184,0.0,4G
190.32600000000184,1.8636969697,3G
191.416000000002,1.95819449541,3G
192.5560000000023,1.89375438596,3G
193.5570000000016,1.62902697303,3G
196.87700000000223,31.013,4G
197.87700000000223,37.488,4G
198.87700000000223,46.134,4G
199.87700000000223,50.316,4G
202.87700000000223,5.401,4G
203.87700000000223,6.553,4G
204.87700000000223,5.659,4G
205.87700000000223,5.681,4G
208.87700000000223,1.05784615385,3G
209.8880000000081,1.02060534125,3G
211.06700000000455,1.04179813401,3G
212.26700000000164,1.07217333333,3G
215.46800000000985,19.167,5G
216.46800000000985,18.275,5G
217.46800000000985,73.244,5G
219.46800000000985,92.209,5G
222.46800000000985,0.001,5G
223.46800000000985,11.023,5G
224.46800000000985,26.931,5G
225.46800000000985,28.727,5G
228.46800000000985,3.411,4G
229.46800000000985,3.109,4G
230.46800000000985,2.538,4G
232.46800000000985,2.706,4G
235.46800000000985,0.0,4G
236.46800000000985,0.0,4G
237.46800000000985,0.0,4G
238.46800000000985,0.0,4G
241.46800000000985,0.835171456888,3G
