Time_Seconds,DL_bitrate,Network_Type
0,6.743,4G
1.0,3.042,4G
2.0,6.005,4G
3.0,5.524,4G
6.0,12.604,5G
8.0,15.263,5G
9.0,11.416,5G
11.0,7.739,4G
12.0,5.961,4G
13.0,5.849,4G
14.0,5.144,4G
17.0,8.043,4G
18.0,10.034,4G
19.0,7.08,4G
21.0,6.118,4G
24.0,1.05105742574,3G
25.01000000000022,1.11607128713,3G
26.030000000000655,1.03447843137,3G
27.05000000000109,1.25534117647,3G
30.090000000001965,0.247214596003,3G
31.090000000001965,0.0565896980462,3G
32.18800000000374,0.109639344262,3G
33.364000000003216,0.102367346939,3G
36.46200000000499,1.19947163421,3G
37.672000000011394,1.26831735537,3G
38.83200000000761,1.36246206897,3G
40.002000000005864,1.31908376068,3G
43.58200000001489,10.904,5G
43.58200000001489,10.904,5G
44.58200000001489,6.422,5G
45.58200000001489,10.672,5G
46.58200000001489,8.48,5G
49.58200000001489,1.57566732673,3G
50.592000000013286,1.71203168317,3G
51.60300000001553,1.58493372898,3G
52.61200000001372,1.62695738355,3G
55.64300000001276,0.0,4G
56.64300000001276,0.0,4G
57.64300000001276,0.0,4G
58.64300000001276,3.706,4G
61.64300000001276,5.401,4G
62.64300000001276,8.969,4G
63.64300000001276,10.311,4G
64.64300000001276,11.15,4G
67.64300000001276,1.23,4G
68.64300000001276,3.222,4G
69.64300000001276,5.303,4G
70.64300000001276,5.01,4G
73.64300000001276,74.765,4G
74.64300000001276,63.189,4G
75.64300000001276,66.186,4G
76.64300000001276,66.813,4G
79.64300000001276,0.698028985507,3G
80.65100000001075,0.640571428571,3G
81.6640000000134,0.821070088845,3G
82.67100000001119,0.858566037736,3G
85.70000000000982,2.80935064935,3G
86.70100000001003,3.03140859141,3G
87.70900000001166,3.19556349206,3G
88.71000000001186,3.34750849151,3G
91.7200000000139,17.491,4G
92.7200000000139,18.811,4G
93.7200000000139,21.26,4G
94.7200000000139,21.462,4G
97.7200000000139,34.771,4G
98.7200000000139,29.336,4G
99.7200000000139,29.089,4G
100.7200000000139,21.562,4G
103.7200000000139,1.10523564356,3G
104.74000000001433,1.01929411765,3G
105.94400000001588,0.108954280964,3G
106.95000000001346,2.25666799205,3G
110.19400000001588,0.238384158416,3G
111.20400000001428,0.43638019802,3G
112.23400000001493,0.635495145631,3G
113.24400000001515,0.53619009901,3G
116.2940000000126,0.456,5G
117.2940000000126,14.227,5G
119.2940000000126,18.924,5G
120.2940000000126,35.692,5G
124.2940000000126,0.70845954046,3G
125.30400000001464,1.16987722772,3G
