Time_Seconds,DL_bitrate,Network_Type
0,1.52450793651,3G
1.0080000000052678,1.20514285714,3G
2.0210000000006403,1.24240868707,3G
3.02900000000227,0.514793650794,3G
6.058000000008178,33.518,4G
7.058000000008178,33.15,4G
8.058000000008178,22.133,4G
10.058000000008178,8.343,4G
13.058000000008178,2.08182217782,3G
14.077000000008411,2.03430814524,3G
15.177000000010594,2.23272727273,3G
16.178000000010798,2.27407792208,3G
19.316000000013446,14.349,4G
19.316000000013446,14.595,4G
20.316000000013446,13.98,4G
21.316000000013446,18.017,4G
23.316000000013446,15.724,4G
26.316000000013446,2.092,4G
27.316000000013446,1.733,4G
28.316000000013446,4.809,4G
29.316000000013446,3.399,4G
32.316000000013446,11.008,5G
34.316000000013446,10.488,5G
35.316000000013446,10.172,5G
37.316000000013446,12.649,4G
38.316000000013446,15.154,4G
39.316000000013446,11.15,4G
41.316000000013446,10.803,4G
44.316000000013446,4.78390419162,3G
45.31700000001274,4.76168631369,3G
46.32200000001285,4.68938507463,3G
47.33300000001327,4.62295548961,3G
50.34000000001197,156.403,5G
51.34000000001197,164.363,5G
53.34000000001197,9.862,5G
54.34000000001197,9.862,5G
58.34000000001197,0.152910179641,3G
59.43500000001313,0.149917808219,3G
60.47900000001482,0.14675862069,3G
61.6180000000104,0.134517998244,3G
64.85200000001441,0.257,4G
65.85200000001441,0.0,4G
66.85200000001441,0.0,4G
67.85200000001441,0.0,4G
70.85200000001441,0.0,4G
71.85200000001441,0.0,4G
72.85200000001441,0.0,4G
73.85200000001441,0.0,4G
76.85200000001441,43.908,4G
77.85200000001441,28.5,4G
78.85200000001441,27.009,4G
79.85200000001441,20.097,4G
82.85200000001441,9.834,5G
83.85200000001441,5.41,5G
84.85200000001441,4.206,5G
85.85200000001441,4.206,5G
88.85200000001441,14.997,4G
89.85200000001441,24.291,4G
91.85200000001441,28.877,4G
92.85200000001441,36.594,4G
96.85200000001441,0.358877330716,3G
97.87100000001465,0.60143670265,3G
99.23200000001452,0.369892725937,3G
100.23500000001468,0.13067996012,3G
103.63400000001502,10.267,5G
104.63400000001502,7.049,5G
105.63400000001502,16.906,5G
106.63400000001502,36.656,5G
109.63400000001502,9.338,4G
110.63400000001502,6.128,4G
111.63400000001502,5.681,4G
112.63400000001502,8.388,4G
115.63400000001502,29.949,5G
116.63400000001502,3.156,5G
116.63400000001502,3.156,5G
117.63400000001502,13.904,5G
118.63400000001502,26.276,5G
122.63400000001502,2.203,5G
123.63400000001502,2.203,5G
124.63400000001502,0.781,5G
125.63400000001502,6.035,5G
128.63400000001502,0.002,5G
129.63400000001502,7.069,5G
130.63400000001502,12.516,5G
132.63400000001502,9.708,5G
135.63400000001502,0.111,5G
136.63400000001502,0.111,5G
138.63400000001502,0.111,5G
139.63400000001502,0.044,5G
143.63400000001502,1.68369230769,3G
144.63500000001522,1.72103096903,3G
145.64900000001444,1.86717159763,3G
146.65400000001546,1.72507064677,3G
149.67000000001508,0.079,5G
150.67000000001508,0.624,5G
151.67000000001508,0.658,5G
153.67000000001508,0.513,5G
156.67000000001508,0.0,5G
157.67000000001508,0.0,5G
158.67000000001508,6.411,5G
159.67000000001508,9.355,5G
162.67000000001508,2.00561038961,3G
163.67900000001327,2.19402973241,3G
164.68000000001348,2.50367232767,3G
165.6890000000153,1.99961149653,3G
168.7080000000119,0.510011650485,3G
169.71800000001394,0.546281188119,3G
170.72800000001234,0.725988118812,3G
171.74800000001278,0.579388235294,3G
174.77800000001525,7.716,4G
175.77800000001525,3.377,4G
176.77800000001525,20.981,4G
177.77800000001525,22.681,4G
180.77800000001525,0.626,4G
181.77800000001525,1.398,4G
182.77800000001525,1.207,4G
184.77800000001525,1.822,4G
187.77800000001525,1.07217333333,3G
188.80700000001752,0.797667638484,3G
190.26200000001927,0.285432302405,3G
191.30200000002014,0.378830769231,3G
194.81500000002643,2.001,4G
195.81500000002643,2.65,4G
196.81500000002643,3.243,4G
197.81500000002643,3.892,4G
200.81500000002643,1.75077106046,3G
201.81600000002663,1.85862137862,3G
202.82500000002483,1.44707234886,3G
203.82800000002544,1.71306879362,3G
206.83900000002404,11.707,5G
208.83900000002404,10.814,5G
