Time_Seconds,DL_bitrate,Network_Type
0,2.20618867925,3G
1.0030000000006112,2.33954137587,3G
2.004000000000815,2.24581818182,3G
3.013999999999214,2.56171089109,3G
6.02100000000064,0.0,4G
7.02100000000064,0.0,4G
8.02100000000064,0.0,4G
9.02100000000064,0.0,4G
12.02100000000064,8.913,4G
13.02100000000064,9.595,4G
14.02100000000064,8.354,4G
15.02100000000064,10.479,4G
18.02100000000064,4.747,5G
19.02100000000064,2.18,5G
20.02100000000064,3.241,5G
21.02100000000064,3.518,5G
24.02100000000064,3.109,4G
26.02100000000064,3.097,4G
27.02100000000064,2.046,4G
29.02100000000064,3.00659340659,3G
30.023000000001048,2.51273453094,3G
31.031000000002678,4.05680952381,3G
32.03200000000288,3.20681718282,3G
35.044000000005326,27.35,5G
36.044000000005326,1.016,5G
37.044000000005326,5.734,5G
38.044000000005326,42.928,5G
41.044000000005326,1.017,4G
42.044000000005326,0.838,4G
43.044000000005326,0.782,4G
44.044000000005326,0.637,4G
47.044000000005326,0.0,5G
47.044000000005326,8.195,5G
48.044000000005326,166.438,5G
49.044000000005326,166.438,5G
49.044000000005326,218.987,5G
52.044000000005326,2.30415984016,3G
53.05300000000534,2.27139742319,3G
54.063000000005104,1.95491485149,3G
55.06600000000526,3.24388023952,3G
58.09400000000505,21.965,4G
60.09400000000505,12.134,4G
61.09400000000505,17.357,4G
63.09400000000505,18.554,4G
64.09400000000505,13.085,4G
65.09400000000505,10.177,4G
66.09400000000505,13.331,4G
69.09400000000505,2.946,5G
70.09400000000505,6.702,5G
71.09400000000505,11.753,5G
72.09400000000505,2.307,5G
75.09400000000505,5.952,5G
76.09400000000505,5.952,5G
77.09400000000505,0.002,5G
77.09400000000505,0.002,5G
80.09400000000505,0.909261477046,3G
81.10200000000486,2.51755555556,3G
82.15200000000414,2.14698666667,3G
83.15300000000616,3.1406033966,3G
86.21900000000505,1.72262937063,3G
87.36800000000449,1.49263011314,3G
88.36900000000469,2.05541658342,3G
89.39000000000442,1.41202742409,3G
92.68900000000349,0.0,5G
92.68900000000349,9.673,5G
94.68900000000349,21.353,5G
95.68900000000349,18.922,5G
97.68900000000349,3.156,5G
99.68900000000349,5.671,5G
100.68900000000349,7.028,5G
102.68900000000349,33.552,4G
103.68900000000349,22.983,4G
105.68900000000349,10.401,4G
106.68900000000349,14.606,4G
110.68900000000349,10.322,4G
111.68900000000349,11.083,4G
112.68900000000349,7.09,4G
113.68900000000349,6.307,4G
116.68900000000349,0.201,4G
117.68900000000349,0.503,4G
118.68900000000349,0.223,4G
119.68900000000349,0.167,4G
122.68900000000349,0.246,4G
123.68900000000349,0.123,4G
125.68900000000349,0.111,4G
126.68900000000349,0.1,4G
130.6890000000035,59.946,4G
131.6890000000035,75.033,4G
132.6890000000035,68.815,4G
134.6890000000035,61.377,4G
137.6890000000035,44.937,4G
139.6890000000035,46.014,4G
140.6890000000035,35.749,4G
142.6890000000035,0.437916981132,3G
143.69700000000512,0.846857142857,3G
144.7020000000025,1.53542686567,3G
145.71000000000777,1.06850793651,3G
148.7310000000084,9.774,4G
149.7310000000084,13.018,4G
150.7310000000084,13.499,4G
151.7310000000084,21.562,4G
154.7310000000084,0.0,5G
154.7310000000084,0.0,5G
155.7310000000084,7.707,5G
156.7310000000084,20.044,5G
157.7310000000084,21.195,5G
160.7310000000084,1.091,4G
161.7310000000084,1.089,4G
162.7310000000084,2.178,4G
163.7310000000084,1.089,4G
166.7310000000084,3.262,5G
167.7310000000084,3.74,5G
169.7310000000084,5.913,5G
170.7310000000084,0.0,5G
174.7310000000084,1.61415506958,3G
175.73300000000881,1.57842714571,3G
176.7430000000072,1.33061645193,3G
177.78200000000788,1.31436381136,3G
180.7960000000071,1.398,4G
181.7960000000071,3.59,4G
182.7960000000071,2.941,4G
183.7960000000071,3.522,4G
186.7960000000071,2.717,4G
187.7960000000071,2.672,4G
188.7960000000071,5.435,4G
189.7960000000071,3.601,4G
192.7960000000071,19.415,4G
193.7960000000071,13.074,4G
194.7960000000071,14.203,4G
195.7960000000071,16.91,4G
198.7960000000071,178.749,5G
199.7960000000071,175.063,5G
200.7960000000071,191.059,5G
201.7960000000071,191.015,5G
204.7960000000071,0.832959040959,3G
205.80500000001257,0.942398414272,3G
206.81600000001117,0.903129574679,3G
207.8660000000068,0.973521448999,3G
210.89500000001635,2.11462137862,3G
211.90400000001455,2.02193062438,3G
212.9050000000184,2.11008191808,3G
213.91400000001659,1.69653914767,3G
216.93300000001682,2.76606593407,3G
217.93400000001702,2.56287712288,3G
218.94200000001865,2.66450793651,3G
219.95200000001705,2.1932990099,3G
222.9620000000191,1.19211428571,3G
223.9710000000191,0.447444995045,3G
224.98200000001953,1.20156676558,3G
225.99300000001813,0.465400593472,3G
229.02200000001858,0.0,4G
230.02200000001858,0.0,4G
230.02200000001858,0.0,4G
231.02200000001858,0.0,4G
232.02200000001858,0.0,4G
236.02200000001858,1.18022777223,3G
237.0310000000186,1.03942913776,3G
238.0320000000188,0.944639360639,3G
239.0410000000188,1.02143904856,3G
242.06000000001904,3.959,4G
243.06000000001904,1.632,4G
243.06000000001904,1.632,4G
244.06000000001904,0.38,4G
245.06000000001904,0.749,4G
249.06000000001904,0.141866666667,3G
250.10100000002012,0.168207492795,3G
251.24900000001753,0.152529616725,3G
252.300000000017,0.135368220742,3G
255.53000000001657,0.99193625498,3G
256.53800000002184,1.35714285714,3G
257.56600000001663,0.962552529183,3G
258.5780000000191,1.1030513834,3G
261.6220000000244,11.53,4G
262.6220000000244,10.255,4G
263.6220000000244,7.739,4G
264.6220000000244,10.311,4G
267.6220000000244,9.032,5G
268.6220000000244,0.0,5G
268.6220000000244,0.0,5G
269.6220000000244,2.822,5G
270.6220000000244,2.822,5G
274.6220000000244,0.0,4G
276.6220000000244,0.0,4G
276.6220000000244,0.0,4G
277.6220000000244,0.0,4G
281.6220000000244,35.749,5G
283.6220000000244,37.516,5G
285.6220000000244,6.728,5G
287.6220000000244,4.227,5G
288.6220000000244,6.882,5G
289.6220000000244,3.114,5G
290.6220000000244,3.114,5G
293.6220000000244,7.873,5G
294.6220000000244,26.9,5G
295.6220000000244,77.398,5G
296.6220000000244,101.646,5G
299.6220000000244,9.615,5G
300.6220000000244,10.221,5G
301.6220000000244,11.138,5G
302.6220000000244,18.552,5G
305.6220000000244,19.904,5G
306.6220000000244,6.064,5G
307.6220000000244,6.064,5G
308.6220000000244,0.003,5G
311.6220000000244,19.941,4G
312.6220000000244,17.089,4G
313.6220000000244,1.554,4G
314.6220000000244,8.077,4G
317.6220000000244,16.395,5G
318.6220000000244,16.301,5G
319.6220000000244,15.522,5G
320.6220000000244,10.384,5G
323.6220000000244,0.101403921569,3G
324.646000000022,0.139073313783,3G
325.6820000000221,0.158455598456,3G
326.74600000002783,0.123428571429,3G
329.8300000000231,10.698,5G
329.8300000000231,6.915,5G
331.8300000000231,40.8,5G
332.8300000000231,50.886,5G
334.8300000000231,11.646,5G
335.8300000000231,11.688,5G
336.8300000000231,10.887,5G
337.8300000000231,11.396,5G
340.8300000000231,1.755,4G
341.8300000000231,1.688,4G
342.8300000000231,1.789,4G
344.8300000000231,1.655,4G
347.8300000000231,2.35133465347,3G
348.83900000002495,2.39070763132,3G
349.84000000002516,2.03808991009,3G
350.84900000002335,2.35366501487,3G
353.8680000000272,1.14418217822,3G
354.87700000002724,0.840388503469,3G
355.89700000002586,0.933458823529,3G
356.92700000002833,0.265631067961,3G
359.965000000027,2.13194805195,3G
360.96600000002695,2.10368831169,3G
361.9870000000269,1.96155925563,3G
362.98900000002686,3.07366067864,3G
366.0120000000268,1.096,4G
367.0120000000268,2.46,4G
368.0120000000268,3.936,4G
369.0120000000268,4.261,4G
372.0120000000268,60.299,5G
373.0120000000268,61.077,5G
374.0120000000268,51.904,5G
375.0120000000268,58.238,5G
378.0120000000268,16.055,4G
379.0120000000268,13.116,4G
381.0120000000268,16.228,4G
382.0120000000268,17.754,4G
386.0120000000268,9.717,5G
387.0120000000268,11.091,5G
388.0120000000268,11.522,5G
389.0120000000268,3.509,5G
392.0120000000268,3.411,4G
393.0120000000268,5.558,4G
394.0120000000268,5.838,4G
395.0120000000268,7.09,4G
398.0120000000268,0.905,4G
399.0120000000268,1.207,4G
400.0120000000268,1.811,4G
401.0120000000268,1.811,4G
404.0120000000268,15.087,4G
405.0120000000268,17.849,4G
406.0120000000268,15.422,4G
407.0120000000268,11.139,4G
410.0120000000268,0.162283595922,3G
411.07200000002445,0.273503305005,3G
412.08000000002244,0.770857142857,3G
413.25300000002494,0.568927536232,3G
416.3810000000183,1.4362259663,3G
417.39100000001827,1.7011960396,3G
418.39200000001824,1.55703496503,3G
419.41100000001825,1.65395093229,3G
422.4320000000182,1.051,4G
423.4320000000182,1.576,4G
425.4320000000182,2.415,4G
426.4320000000182,0.268,4G
430.4320000000182,0.956377358491,3G
431.43600000001175,1.00283665339,3G
432.43700000001195,0.879952047952,3G
433.44100000001276,1.26444621514,3G
436.45000000000005,68.708,5G
437.45000000000005,80.409,5G
438.45000000000005,89.899,5G
439.45000000000005,92.192,5G
442.45000000000005,0.939,4G
443.45000000000005,0.313,4G
444.45000000000005,0.794,4G
445.45000000000005,0.335,4G
