Time_Seconds,DL_bitrate,Network_Type
0,6.195,4G
1.0,4.462,4G
2.0,5.86,4G
3.0,5.211,4G
6.0,0.0,4G
7.0,0.0,4G
7.0,0.0,4G
8.0,0.0,4G
9.0,0.0,4G
13.0,1.65294373149,3G
14.006999999997788,1.46716981132,3G
15.007999999997992,1.29464935065,3G
16.011999999998807,0.959235059761,3G
19.026999999994587,0.126276923077,3G
20.396999999995387,0.143789781022,3G
21.42399999999543,0.149187925998,3G
22.533999999994194,0.138032432432,3G
26.300999999995838,0.179583011583,3G
27.32499999999709,0.2244375,3G
28.580999999994674,0.164484076433,3G
29.60099999999511,0.205176470588,3G
32.9049999999952,0.0,4G
34.9049999999952,0.0,4G
35.9049999999952,0.0,4G
37.9049999999952,2.359,4G
38.9049999999952,2.628,4G
39.9049999999952,4.015,4G
40.9049999999952,4.015,4G
43.9049999999952,1.10491816367,3G
45.020999999997,1.24868817204,3G
46.02199999999357,1.50876323676,3G
47.031999999995605,1.22562376238,3G
50.26499999999578,0.0,4G
50.26499999999578,0.0,4G
51.26499999999578,0.0,4G
53.26499999999578,0.0,4G
55.26499999999578,0.0,4G
59.26499999999578,0.869082352941,3G
60.28499999999622,0.429176470588,3G
61.29699999999502,0.583968379447,3G
62.49499999999534,0.487959933222,3G
65.54699999999502,0.002,5G
66.54699999999502,11.276,5G
68.54699999999502,32.965,5G
69.54699999999502,121.37,5G
73.54699999999502,14.304,4G
74.54699999999502,11.251,4G
76.54699999999502,6.934,4G
77.54699999999502,6.263,4G
81.54699999999502,48.815,5G
82.54699999999502,99.54,5G
83.54699999999502,104.128,5G
84.54699999999502,99.857,5G
87.54699999999502,64.699,4G
88.54699999999502,34.424,4G
89.54699999999502,40.363,4G
90.54699999999502,42.387,4G
93.54699999999502,326.552,5G
94.54699999999502,0.0,5G
95.54699999999502,0.0,5G
96.54699999999502,16.349,5G
99.54699999999502,0.0,4G
100.54699999999502,0.0,4G
101.54699999999502,0.0,4G
102.54699999999502,0.0,4G
105.54699999999502,0.0,4G
106.54699999999502,0.0,4G
106.54699999999502,0.0,4G
107.54699999999502,0.0,4G
108.54699999999502,0.0,4G
112.54699999999502,2.796,4G
114.54699999999502,3.187,4G
115.54699999999502,2.091,4G
117.54699999999502,174.984,5G
118.54699999999502,176.408,5G
119.54699999999502,178.673,5G
120.54699999999502,185.736,5G
123.54699999999502,2.52553846154,3G
124.54799999999523,2.72018381618,3G
125.55499999999483,2.65756504469,3G
126.56799999999384,2.2764225074,3G
129.57699999999386,79.487,5G
130.57699999999386,67.496,5G
131.57699999999386,70.552,5G
132.57699999999386,82.811,5G
135.57699999999386,0.805,4G
136.57699999999386,1.185,4G
137.57699999999386,2.27,4G
138.57699999999386,1.699,4G
141.57699999999386,8.354,5G
142.57699999999386,8.607,5G
143.57699999999386,11.233,5G
146.57699999999386,6.48,5G
149.57699999999386,0.0,5G
150.57699999999386,6.06,5G
151.57699999999386,15.471,5G
152.57699999999386,15.469,5G
155.57699999999386,20.835,5G
158.57699999999386,15.348,5G
159.57699999999386,0.002,5G
162.57699999999386,1.35637162837,3G
163.58499999999367,1.45422222222,3G
164.61599999999362,1.84124927255,3G
165.80499999999392,1.6988999159,3G
168.8519999999935,47.686,5G
169.8519999999935,47.857,5G
170.8519999999935,44.234,5G
171.8519999999935,42.919,5G
174.8519999999935,0.32558925144,3G
175.8529999999928,0.601318681319,3G
176.8579999999929,2.08308855721,3G
177.8599999999933,1.91137724551,3G
180.866999999992,21.585,4G
181.866999999992,20.41,4G
182.866999999992,27.288,4G
183.866999999992,30.509,4G
186.866999999992,6.341,4G
187.866999999992,5.86,4G
188.866999999992,8.243,4G
189.866999999992,7.247,4G
192.866999999992,1.096,4G
193.866999999992,1.33,4G
194.866999999992,1.33,4G
194.866999999992,0.335,4G
197.866999999992,0.278068965517,3G
198.91199999999026,0.123835406699,3G
200.14699999999084,0.113515789474,3G
201.15199999999186,0.193146268657,3G
204.47699999998895,9.123,5G
205.47699999998895,10.824,5G
208.47699999998895,6.772,5G
209.47699999998895,9.386,5G
211.47699999998895,8.807,5G
212.47699999998895,5.254,5G
214.47699999998895,4.65098602794,3G
215.55099999998856,5.13400372439,3G
216.55199999998877,5.38360839161,3G
