Time_Seconds,DL_bitrate,Network_Type
0,1.28114285714,3G
1.0129999999953725,1.30723000987,3G
2.0199999999967986,1.18911618669,3G
3.0319999999956053,1.42747826087,3G
6.064999999987776,2.326,4G
7.064999999987776,0.816,4G
8.064999999987776,2.851,4G
9.064999999987776,1.051,4G
12.064999999987776,6.967,5G
14.064999999987776,5.992,5G
15.064999999987776,5.606,5G
17.064999999987776,0.726,4G
18.064999999987776,0.943,4G
19.064999999987776,0.984,4G
20.064999999987776,0.805,4G
23.064999999987776,6.009,5G
24.064999999987776,8.835,5G
26.064999999987776,12.862,5G
27.064999999987776,16.173,5G
31.064999999987776,12.328,4G
32.064999999987776,27.669,4G
33.064999999987776,28.608,4G
34.064999999987776,38.584,4G
37.064999999987776,65.489,5G
38.064999999987776,12.322,5G
38.064999999987776,12.322,5G
39.064999999987776,16.515,5G
40.064999999987776,68.506,5G
44.064999999987776,7.135,4G
45.064999999987776,7.045,4G
46.064999999987776,7.627,4G
47.064999999987776,3.925,4G
50.064999999987776,10.256,4G
51.064999999987776,10.635,4G
52.064999999987776,10.278,4G
53.064999999987776,8.969,4G
56.064999999987776,2.315,4G
57.064999999987776,3.836,4G
59.064999999987776,2.158,4G
60.064999999987776,3.075,4G
64.06499999998778,15.03,5G
65.06499999998778,67.889,5G
66.06499999998778,108.555,5G
67.06499999998778,93.884,5G
70.06499999998778,0.546159223301,3G
71.07499999998254,0.603746534653,3G
72.09399999998277,0.386802747792,3G
73.09499999998297,0.60362037962,3G
76.13399999997273,2.57633234421,3G
77.14199999997254,1.82850793651,3G
78.15299999997296,3.20867260138,3G
79.15399999997317,2.38794805195,3G
82.18099999997321,1.82985018727,3G
83.18199999997341,2.15381418581,3G
84.18299999997271,1.72418781219,3G
85.20199999997294,1.52295191364,3G
88.20499999997264,0.348029510396,3G
89.21399999997266,0.661629335976,3G
90.23999999997295,0.245333333333,3G
91.3039999999728,0.113142857143,3G
94.34799999997313,1.87828571429,3G
95.3599999999683,1.43196837945,3G
96.36799999996992,1.69371428571,3G
97.38099999996894,1.57100098717,3G
100.4129999999609,4.943,4G
101.4129999999609,4.261,4G
102.4129999999609,5.155,4G
103.4129999999609,7.381,4G
106.4129999999609,2.61867457962,3G
107.4729999999604,2.63924528302,3G
108.4749999999608,2.07520958084,3G
109.48299999996061,1.60088888889,3G
112.60499999996,1.96643650794,3G
113.6059999999602,2.14951448551,3G
114.62599999995973,2.09900392157,3G
115.62699999995993,2.17166833167,3G
118.64899999995987,14.516,4G
119.64899999995987,16.172,4G
120.64899999995987,18.531,4G
121.64899999995987,11.575,4G
124.64899999995987,11.544,5G
125.64899999995987,12.079,5G
126.64899999995987,12.793,5G
127.64899999995987,24.728,5G
130.64899999995987,15.527,5G
132.64899999995987,26.755,5G
133.64899999995987,36.832,5G
135.64899999995987,14.953,4G
136.64899999995987,11.631,4G
138.64899999995987,11.139,4G
139.64899999995987,9.316,4G
143.64899999995987,3.411,4G
145.64899999995987,4.596,4G
146.64899999995987,0.849,4G
148.64899999995987,0.984,4G
149.64899999995987,1.409,4G
150.64899999995987,2.158,4G
152.64899999995987,0.928,4G
155.64899999995987,72.586,5G
156.64899999995987,57.117,5G
157.64899999995987,0.001,5G
157.64899999995987,0.001,5G
160.64899999995987,0.499386407767,3G
161.6499999999637,0.448255744256,3G
162.6699999999605,0.49942745098,3G
163.68999999996458,0.278964705882,3G
166.71199999996907,0.0,5G
167.71199999996907,5.149,5G
168.71199999996907,19.672,5G
169.71199999996907,19.396,5G
172.71199999996907,0.0,4G
173.71199999996907,0.0,4G
174.71199999996907,0.0,4G
175.71199999996907,0.0,4G
178.71199999996907,4.73,5G
179.71199999996907,5.858,5G
180.71199999996907,5.916,5G
182.71199999996907,6.644,5G
185.71199999996907,6.844,4G
186.71199999996907,3.321,4G
187.71199999996907,5.58,4G
188.71199999996907,6.934,4G
191.71199999996907,1.32072903226,3G
192.71299999996836,0.732515484515,3G
193.7319999999686,0.891415112856,3G
194.7329999999688,0.696615384615,3G
197.75399999996762,12.358,4G
199.75399999996762,9.696,4G
200.75399999996762,12.391,4G
202.75399999996762,31.183,5G
203.75399999996762,59.41,5G
205.75399999996762,64.156,5G
206.75399999996762,70.585,5G
210.75399999996762,166.336,5G
211.75399999996762,113.784,5G
213.75399999996762,117.427,5G
214.75399999996762,5.736,5G
218.75399999996762,0.29,4G
219.75399999996762,0.201,4G
220.75399999996762,0.178,4G
221.75399999996762,0.402,4G
224.75399999996762,8.723,4G
225.75399999996762,9.428,4G
226.75399999996762,9.305,4G
227.75399999996762,8.734,4G
230.75399999996762,16.776,4G
232.75399999996762,17.648,4G
233.75399999996762,17.122,4G
235.75399999996762,0.154721960415,3G
236.771999999964,0.139756385069,3G
237.85199999996576,0.131733333333,3G
238.9099999999703,0.124128544423,3G
242.02599999996482,0.022,4G
243.02599999996482,0.279,4G
244.02599999996482,0.279,4G
244.02599999996482,1.232,4G
247.02599999996482,0.130935194417,3G
248.1029999999696,0.121938718663,3G
249.18299999996407,0.162133333333,3G
250.30399999997053,0.136677966102,3G
253.53799999997455,1.644,4G
255.53799999997455,0.0,4G
256.53799999997455,0.0,4G
258.53799999997455,2.057,4G
260.53799999997455,1.957,4G
261.53799999997455,1.308,4G
263.53799999997455,0.268,4G
264.53799999997455,1.509,4G
266.53799999997455,6.207,4G
267.53799999997455,8.052,4G
271.53799999997455,55.689,4G
272.53799999997455,66.711,4G
274.53799999997455,54.7,4G
275.53799999997455,61.69,4G
279.53799999997455,1.18023529412,3G
280.5679999999734,0.839394174757,3G
281.5779999999754,1.08356435644,3G
282.58799999997746,0.762994059406,3G
285.65799999997716,22.703,4G
287.65799999997716,26.237,4G
288.65799999997716,23.117,4G
290.65799999997716,1.37877165354,3G
291.77199999997856,1.18160143627,3G
292.7729999999751,1.4212987013,3G
293.7819999999733,1.37749058474,3G
297.0109999999727,1.36529108911,3G
298.0209999999729,0.914693069307,3G
299.0299999999729,0.748400396432,3G
300.04999999997153,0.268235294118,3G
303.078999999972,8.264,4G
304.078999999972,8.902,4G
305.078999999972,5.893,4G
307.078999999972,5.39,4G
310.078999999972,0.112508411215,3G
311.09899999997606,0.107294117647,3G
312.10899999997446,0.119192079208,3G
313.1989999999746,0.12048440367,3G
316.24899999998115,126.94,5G
317.24899999998115,270.248,5G
318.24899999998115,279.562,5G
319.24899999998115,256.311,5G
322.24899999998115,42.074,4G
323.24899999998115,42.253,4G
324.24899999998115,42.543,4G
325.24899999998115,41.906,4G
328.24899999998115,14.818,4G
330.24899999998115,12.403,4G
331.24899999998115,11.072,4G
333.24899999998115,7.793,5G
334.24899999998115,9.82,5G
335.24899999998115,9.243,5G
336.24899999998115,5.555,5G
339.24899999998115,0.141988023952,3G
340.3469999999811,0.139540983607,3G
341.38899999998057,0.137082533589,3G
342.3899999999808,0.131196803197,3G
345.62799999998015,0.563453465347,3G
346.6299999999769,1.4417245509,3G
347.77799999997796,1.45115679443,3G
348.78799999998,1.32194851485,3G
351.9399999999746,0.208700952381,3G
353.0559999999764,0.117677419355,3G
354.1069999999795,0.104129400571,3G
355.6059999999793,0.123943962642,3G
358.888999999986,0.0,4G
359.888999999986,0.0,4G
361.888999999986,0.0,4G
362.888999999986,0.0,4G
366.888999999986,3.61443636364,3G
367.96999999998434,3.86687141536,3G
368.97199999998475,3.27356487026,3G
369.97299999998495,3.21713486513,3G
373.136999999982,1.96795204795,3G
374.13799999998196,1.80848751249,3G
375.145999999982,1.91085714286,3G
376.14799999998195,1.81761277445,3G
379.15799999998194,38.394,4G
