Time_Seconds,DL_bitrate,Network_Type
0,19.94,5G
1.0,17.075,5G
2.0,15.482,5G
3.0,12.078,5G
6.0,42.65,5G
7.0,25.191,5G
9.0,18.229,5G
10.0,22.529,5G
14.0,0.46639444995,3G
15.020000000004075,0.246776470588,3G
16.04000000000451,0.118023529412,3G
17.080000000001746,0.115753846154,3G
20.140000000010332,50.635,5G
22.140000000010332,65.403,5G
23.140000000010332,50.654,5G
25.140000000010332,0.847754698318,3G
26.154000000013184,0.807305719921,3G
27.350000000016735,0.755919732441,3G
28.3510000000133,0.96210989011,3G
31.575000000022555,7.829,5G
33.575000000022555,8.947,5G
34.575000000022555,8.593,5G
36.575000000022555,0.130156590684,3G
37.57700000002296,1.31065868263,3G
38.57800000002317,1.34930669331,3G
39.593000000022585,1.16448472906,3G
42.5980000000236,37.546,5G
43.5980000000236,1.106,5G
44.5980000000236,25.261,5G
45.5980000000236,37.578,5G
48.5980000000236,2.102,5G
49.5980000000236,2.102,5G
50.5980000000236,1.587,5G
51.5980000000236,4.771,5G
54.5980000000236,1.443,5G
55.5980000000236,7.322,5G
56.5980000000236,7.318,5G
57.5980000000236,11.715,5G
60.5980000000236,3.075,4G
61.5980000000236,3.69,4G
62.5980000000236,4.887,4G
63.5980000000236,4.675,4G
66.5980000000236,9.685,4G
67.5980000000236,14.147,4G
68.5980000000236,2.74,4G
69.5980000000236,9.394,4G
72.5980000000236,0.003,5G
73.5980000000236,60.656,5G
74.5980000000236,250.871,5G
75.5980000000236,240.656,5G
78.5980000000236,2.001,4G
79.5980000000236,2.65,4G
80.5980000000236,3.243,4G
81.5980000000236,3.892,4G
84.5980000000236,42.42,4G
85.5980000000236,39.815,4G
86.5980000000236,42.141,4G
87.5980000000236,40.005,4G
90.5980000000236,3.43665787159,3G
91.7000000000262,3.2901923775,3G
92.87900000002628,3.33228837998,3G
94.02900000002774,3.18737391304,3G
97.412000000033,87.221,5G
98.412000000033,103.545,5G
99.412000000033,148.215,5G
102.412000000033,3.904,5G
105.412000000033,3.198,4G
106.412000000033,4.294,4G
107.412000000033,2.315,4G
108.412000000033,0.827,4G
111.412000000033,25.312,5G
112.412000000033,24.284,5G
113.412000000033,25.23,5G
115.412000000033,24.027,5G
118.412000000033,11.63,5G
119.412000000033,9.593,5G
121.412000000033,10.681,5G
122.412000000033,16.361,5G
126.412000000033,5.835,5G
127.412000000033,6.482,5G
129.412000000033,1.571,5G
130.412000000033,0.002,5G
134.412000000033,0.0,5G
136.412000000033,0.012,5G
137.412000000033,0.012,5G
139.412000000033,19.606,5G
140.412000000033,0.0,5G
141.412000000033,0.0,5G
142.412000000033,8.811,5G
145.412000000033,1.69790287413,3G
146.4230000000316,1.95436597428,3G
147.43200000003344,1.57041030723,3G
148.48300000003292,1.47534157945,3G
151.51400000003196,93.131,5G
152.51400000003196,81.106,5G
153.51400000003196,98.724,5G
154.51400000003196,94.62,5G
157.51400000003196,42.448,5G
158.51400000003196,35.683,5G
159.51400000003196,44.752,5G
160.51400000003196,35.329,5G
163.51400000003196,2.50367232767,3G
164.52600000003076,1.72192885375,3G
165.53600000003098,2.77857425743,3G
166.74400000003152,2.27800662252,3G
169.77800000002935,15.165,4G
170.77800000002935,16.764,4G
171.77800000002935,14.941,4G
172.77800000002935,14.684,4G
175.77800000002935,0.0,5G
176.77800000002935,3.194,5G
177.77800000002935,3.194,5G
178.77800000002935,3.421,5G
181.77800000002935,9.182,4G
182.77800000002935,6.43,4G
183.77800000002935,7.694,4G
185.77800000002935,8.488,4G
188.77800000002935,171.317,5G
189.77800000002935,169.172,5G
190.77800000002935,103.893,5G
191.77800000002935,103.893,5G
194.77800000002935,2.974,4G
195.77800000002935,2.572,4G
196.77800000002935,3.981,4G
198.77800000002935,2.024,4G
201.77800000002935,0.067,5G
202.77800000002935,0.044,5G
203.77800000002935,0.022,5G
204.77800000002935,0.044,5G
207.77800000002935,4.582,5G
209.77800000002935,4.985,5G
211.77800000002935,4.057,5G
213.77800000002935,0.195234886026,3G
214.79700000002958,0.1718390579,3G
215.79800000002797,0.109330669331,3G
216.85700000002726,0.413371104816,3G
219.8960000000261,0.637,4G
220.8960000000261,0.603,4G
221.8960000000261,0.48,4G
222.8960000000261,0.682,4G
225.8960000000261,4.473,4G
226.8960000000261,5.457,4G
227.8960000000261,5.558,4G
228.8960000000261,5.245,4G
231.8960000000261,37.846,5G
232.8960000000261,26.836,5G
234.8960000000261,5.161,5G
234.8960000000261,5.161,5G
238.8960000000261,185.161,5G
240.8960000000261,86.019,5G
241.8960000000261,70.399,5G
243.8960000000261,0.0,5G
244.8960000000261,0.0,5G
244.8960000000261,4.936,5G
245.8960000000261,23.438,5G
247.8960000000261,25.136,5G
251.8960000000261,0.567849056604,3G
252.90500000002794,0.553165510406,3G
253.91500000002634,0.628467326733,3G
254.93500000002678,0.476549019608,3G
257.96300000002884,29.582,4G
258.96300000002884,21.607,4G
259.96300000002884,18.755,4G
260.96300000002884,24.235,4G
263.96300000002884,9.113,5G
264.96300000002884,8.482,5G
265.96300000002884,8.532,5G
266.96300000002884,19.215,5G
269.96300000002884,9.808,4G
270.96300000002884,15.814,4G
272.96300000002884,13.845,4G
273.96300000002884,16.91,4G
277.96300000002884,1.241,4G
278.96300000002884,2.382,4G
279.96300000002884,0.671,4G
280.96300000002884,1.409,4G
283.96300000002884,13.423,5G
284.96300000002884,13.423,5G
284.96300000002884,5.361,5G
285.96300000002884,2.868,5G
287.96300000002884,1.414,5G
291.96300000002884,2.751,4G
292.96300000002884,4.999,4G
293.96300000002884,3.511,4G
294.96300000002884,3.165,4G
297.96300000002884,106.834,5G
298.96300000002884,106.503,5G
300.96300000002884,118.953,5G
301.96300000002884,124.514,5G
305.96300000002884,0.0,4G
306.96300000002884,0.0,4G
307.96300000002884,0.0,4G
308.96300000002884,0.0,4G
311.96300000002884,1.5524955045,3G
312.96400000002905,1.49783016983,3G
313.97300000002906,1.32776214073,3G
314.9830000000293,1.66868910891,3G
317.9940000000297,0.739853320119,3G
319.01500000003034,0.392658178257,3G
320.0450000000328,0.449965048544,3G
321.054000000031,0.571837462834,3G
324.12600000003476,2.60660939061,3G
325.13500000003296,2.78117740337,3G
326.13600000003316,2.79247152847,3G
327.13700000003337,2.8034045954,3G
330.15600000002996,12.537,5G
331.15600000002996,16.082,5G
332.15600000002996,17.826,5G
334.15600000002996,44.893,5G
337.15600000002996,177.306,5G
338.15600000002996,149.502,5G
340.15600000002996,53.629,5G
340.15600000002996,53.629,5G
344.15600000002996,5.368,4G
345.15600000002996,5.972,4G
346.15600000002996,3.22,4G
347.15600000002996,7.482,4G
350.15600000002996,3.037,5G
352.15600000002996,18.024,5G
353.15600000002996,18.865,5G
355.15600000002996,3.208,5G
356.15600000002996,1.945,5G
357.15600000002996,2.3,5G
360.15600000002996,2.561,5G
363.15600000002996,0.139756385069,3G
364.22000000003027,0.164571428571,3G
365.3010000000304,0.106079555967,3G
366.33500000003005,0.19051450677,3G
369.5440000000308,1.69462537463,3G
370.5530000000308,1.20283845391,3G
371.554000000031,1.38112287712,3G
372.5550000000312,2.04215784216,3G
375.57400000003145,0.150268852459,3G
377.05400000003465,0.167815967524,3G
378.1140000000323,0.213645283019,3G
379.1150000000325,0.193918081918,3G
383.1350000000366,45.494,5G
384.1350000000366,43.909,5G
385.1350000000366,52.577,5G
387.1350000000366,68.233,5G
390.1350000000366,5.345,4G
392.1350000000366,9.864,4G
393.1350000000366,5.994,4G
395.1350000000366,7.09,4G
396.1350000000366,10.009,4G
397.1350000000366,5.524,4G
398.1350000000366,5.312,4G
401.1350000000366,13.995,4G
403.1350000000366,15.31,4G
404.1350000000366,15.266,4G
406.1350000000366,3.83897358491,3G
407.14500000003864,4.60964752475,3G
408.14600000003884,3.45938861139,3G
409.14600000003884,1.67275924076,3G
412.1670000000431,0.727,4G
413.1670000000431,4.495,4G
414.1670000000431,7.47,4G
415.1670000000431,7.594,4G
418.1670000000431,0.445827352085,3G
419.2260000000442,0.186016997167,3G
420.24600000004284,0.304878431373,3G
421.25600000004306,1.14857821782,3G
424.3940000000439,3.38971881188,3G
425.3960000000443,3.80544510978,3G
426.4030000000439,3.6887388282,3G
427.4140000000443,2.77842376238,3G
430.42500000004475,16.328,4G
431.42500000004475,28.049,4G
432.42500000004475,6.553,4G
433.42500000004475,10.691,4G
436.42500000004475,1.0824925816,3G
437.4450000000443,0.602180392157,3G
438.4560000000447,0.995893175074,3G
439.466000000044,1.15391683168,3G
442.5170000000435,20.567,4G
443.5170000000435,18.643,4G
444.5170000000435,19.18,4G
446.5170000000435,14.214,4G
449.5170000000435,25.734,4G
450.5170000000435,14.248,4G
451.5170000000435,24.045,4G
452.5170000000435,33.507,4G
455.5170000000435,0.332,5G
456.5170000000435,231.794,5G
458.5170000000435,241.951,5G
459.5170000000435,208.068,5G
463.5170000000435,11.765,4G
464.5170000000435,10.848,4G
466.5170000000435,11.418,4G
467.5170000000435,15.679,4G
471.5170000000435,0.002,5G
472.5170000000435,11.806,5G
473.5170000000435,6.647,5G
474.5170000000435,10.166,5G
477.5170000000435,77.359,4G
478.5170000000435,81.464,4G
479.5170000000435,82.906,4G
480.5170000000435,54.981,4G
483.5170000000435,2.874,5G
484.5170000000435,2.839,5G
485.5170000000435,1.419,5G
486.5170000000435,2.012,5G
489.5170000000435,2.6786013986,3G
490.5260000000435,1.77246382557,3G
491.5380000000432,1.94656126482,3G
492.546000000043,0.981650793651,3G
495.57600000004277,3.01,5G
496.57600000004277,0.002,5G
496.57600000004277,0.002,5G
497.57600000004277,3.217,5G
499.57600000004277,3.706,5G
503.57600000004277,8.814,5G
504.57600000004277,10.355,5G
506.57600000004277,9.957,5G
507.57600000004277,4.341,5G
511.57600000004277,0.725988118812,3G
512.5860000000425,0.704316831683,3G
513.5960000000427,0.546281188119,3G
514.6060000000425,0.780166336634,3G
517.6360000000423,19.571,5G
519.6360000000423,20.511,5G
520.6360000000423,19.938,5G
522.6360000000423,1.096,4G
523.6360000000423,1.565,4G
524.6360000000423,0.76,4G
525.6360000000423,1.286,4G
528.6360000000423,18.394,5G
529.6360000000423,16.795,5G
530.6360000000423,17.311,5G
531.6360000000423,18.66,5G
534.6360000000423,2.661,4G
535.6360000000423,2.08,4G
536.6360000000423,1.811,4G
