Time_Seconds,DL_bitrate,Network_Type
0,11.037,5G
1.0,11.324,5G
2.0,11.009,5G
3.0,11.67,5G
6.0,0.984,4G
7.0,1.252,4G
8.0,3.769,4G
9.0,2.046,4G
12.0,0.603,4G
13.0,0.849,4G
14.0,0.794,4G
15.0,0.548,4G
18.0,1.74521549156,3G
19.023000000001048,0.941419354839,3G
20.032000000001062,1.06294549058,3G
21.033000000001266,0.999632367632,3G
24.088000000003376,0.929310689311,3G
25.098000000003594,1.12690693069,3G
26.10700000000361,1.11717740337,3G
27.108000000003813,0.890117882118,3G
30.137000000004264,2.09275524476,3G
31.416000000002896,1.80901329163,3G
32.4170000000031,2.6458021978,3G
33.426000000003114,2.31478295342,3G
36.98500000000058,0.591,5G
37.98500000000058,0.591,5G
37.98500000000058,1.934,5G
38.98500000000058,7.995,5G
39.98500000000058,7.487,5G
43.98500000000058,1.16127777778,3G
45.05500000000029,1.26632523364,3G
46.056000000000495,0.459188811189,3G
47.4950000000008,1.51640305768,3G
50.63600000000042,1.44707234886,3G
51.64600000000064,1.56033267327,3G
52.706000000000586,1.17095849057,3G
53.707000000000335,1.34476723277,3G
56.78700000000072,2.6483960396,3G
57.78800000000001,2.6458021978,3G
58.789000000000215,2.24581818182,3G
59.797000000000025,2.25191269841,3G
62.79999999999882,110.256,5G
64.79999999999882,32.777,5G
65.79999999999882,32.777,5G
67.79999999999882,0.738285714286,3G
68.80400000000327,0.850231075697,3G
69.81199999999762,0.640571428571,3G
70.81999999999925,0.362793650794,3G
73.83600000000251,4.248081557,3G
74.83700000000249,4.54176223776,3G
75.84700000000271,5.12975841584,3G
76.8560000000025,4.39094549058,3G
79.86800000000267,24.864,5G
80.86800000000267,24.864,5G
80.86800000000267,0.003,5G
81.86800000000267,7.137,5G
82.86800000000267,61.983,5G
86.86800000000267,1.062,4G
87.86800000000267,1.04,4G
88.86800000000267,2.919,4G
89.86800000000267,2.236,4G
92.86800000000267,11.598,5G
93.86800000000267,13.572,5G
94.86800000000267,11.461,5G
95.86800000000267,12.537,5G
98.86800000000267,1.38696237624,3G
99.98800000000165,1.07891428571,3G
100.99800000000187,1.36529108911,3G
102.00700000000188,0.997867195243,3G
105.25700000000006,2.50367232767,3G
106.27600000000393,2.02356820412,3G
107.28400000000192,2.17593650794,3G
108.29600000000437,2.1412173913,3G
111.3420000000101,0.286881553398,3G
112.37200000000894,0.286881553398,3G
113.40200000000777,0.690640776699,3G
114.42200000001185,0.654494117647,3G
117.51200000000836,22.614,4G
118.51200000000836,15.688,4G
119.51200000000836,14.818,4G
120.51200000000836,18.889,4G
123.51200000000836,8.566,4G
124.51200000000836,8.757,4G
125.51200000000836,6.084,4G
126.51200000000836,9.137,4G
129.51200000000836,45.864,5G
130.51200000000836,67.513,5G
131.51200000000836,87.948,5G
132.51200000000836,86.532,5G
135.51200000000836,0.024,4G
136.51200000000836,0.024,4G
136.51200000000836,0.008,4G
137.51200000000836,0.0,4G
139.51200000000836,0.0,4G
143.51200000000836,0.497946587537,3G
144.53200000000788,0.697411764706,3G
145.5420000000081,1.21359207921,3G
146.56200000000854,0.508737254902,3G
149.6120000000078,0.024,5G
149.6120000000078,0.024,5G
150.6120000000078,8.982,5G
151.6120000000078,19.637,5G
152.6120000000078,131.112,5G
