Time_Seconds,DL_bitrate,Network_Type
0,195.135,5G
1.0,208.976,5G
2.0,212.02,5G
3.0,185.098,5G
6.0,0.257,4G
7.0,1.33,4G
9.0,0.637,4G
10.0,0.067,4G
14.0,13.51,4G
15.0,14.17,4G
16.0,15.836,4G
17.0,12.28,4G
20.0,4.186,5G
21.0,5.879,5G
22.0,9.074,5G
23.0,10.511,5G
26.0,1.084,4G
27.0,0.838,4G
28.0,0.961,4G
29.0,1.499,4G
32.0,10.376,5G
33.0,8.862,5G
35.0,27.795,5G
36.0,36.561,5G
40.0,0.841846153846,3G
41.004000000000815,2.71898007968,3G
42.00499999999738,1.94608591409,3G
43.01499999999942,1.69485940594,3G
46.02399999999761,0.237913043478,3G
47.2019999999975,1.6285229202,3G
48.2029999999977,2.20847952048,3G
49.211999999995896,1.06217641229,3G
52.56899999999587,0.181682962963,3G
53.5989999999947,0.361258252427,3G
54.60899999999674,0.375564356436,3G
55.617999999994936,0.444701684836,3G
58.687999999994645,9.698,4G
59.687999999994645,23.62,4G
60.687999999994645,18.14,4G
61.687999999994645,49.47,4G
64.68799999999464,1.398,4G
65.68799999999464,3.567,4G
67.68799999999464,2.684,4G
68.68799999999464,2.482,4G
72.68799999999464,15.69,5G
73.68799999999464,19.928,5G
74.68799999999464,19.928,5G
75.68799999999464,26.261,5G
78.68799999999464,0.0,4G
79.68799999999464,0.0,4G
80.68799999999464,0.0,4G
81.68799999999464,0.0,4G
84.68799999999464,4.294,4G
85.68799999999464,4.261,4G
87.68799999999464,4.227,4G
88.68799999999464,4.115,4G
92.68799999999464,0.154721960415,3G
93.72799999998824,0.157846153846,3G
94.73099999999249,0.15275772682,3G
95.76899999999296,0.147606936416,3G
98.8519999999844,1.13734949495,3G
104.38299999998435,0.267224010125,3G
104.38299999998435,1.124,5G
105.38299999998435,15.9,5G
106.38299999998435,15.247,5G
107.38299999998435,16.377,5G
110.38299999998435,4.32332135729,3G
111.38399999998455,5.14308091908,3G
112.38499999998476,4.88522677323,3G
113.39099999998598,5.22630616302,3G
116.39399999998659,0.942700990099,3G
117.47399999998652,0.469614814815,3G
118.47499999998672,0.776247752248,3G
119.49399999998695,1.06325417076,3G
122.65499999998701,3.78,4G
123.65499999998701,2.494,4G
124.65499999998701,2.426,4G
125.65499999998701,2.449,4G
128.654999999987,3.73331485149,3G
129.65699999998742,4.06304191617,3G
130.66499999998723,3.47062698413,3G
131.66699999998764,3.95777022977,3G
134.67899999998826,35.102,5G
135.67899999998826,32.588,5G
137.67899999998826,41.128,5G
138.67899999998826,41.36,5G
142.67899999998826,1.6888,3G
143.6889999999903,2.22473663366,3G
144.69099999998707,2.25898602794,3G
145.69899999998506,2.95126190476,3G
148.7209999999859,2.203,4G
149.7209999999859,3.925,4G
151.7209999999859,4.731,4G
152.7209999999859,1.878,4G
156.7209999999859,5.856,5G
157.7209999999859,1.844,5G
157.7209999999859,1.844,5G
158.7209999999859,4.029,5G
159.7209999999859,4.985,5G
163.7209999999859,2.494,4G
164.7209999999859,1.465,4G
166.7209999999859,1.465,4G
167.7209999999859,2.214,4G
171.7209999999859,0.450635294118,3G
172.76099999998678,0.420923076923,3G
173.93099999998503,0.406099145299,3G
174.95099999998547,0.568658823529,3G
178.20099999998547,0.735973086627,3G
179.21099999998023,0.758495049505,3G
180.22999999998046,0.438186457311,3G
