Time_Seconds,DL_bitrate,Network_Type
0,1.207,4G
1.0,1.107,4G
2.0,1.33,4G
3.0,0.38,4G
6.0,11.441,4G
7.0,8.634,4G
8.0,6.978,4G
10.0,7.649,4G
13.0,4.639,5G
14.0,2.018,5G
15.0,0.765,5G
16.0,0.567,5G
19.0,0.134,5G
20.0,0.067,5G
22.0,0.022,5G
23.0,0.022,5G
27.0,8.479,4G
28.0,2.639,4G
29.0,4.015,4G
30.0,2.907,4G
33.0,0.156,4G
34.0,0.0,4G
35.0,0.0,4G
36.0,0.0,4G
39.0,0.0,4G
40.0,0.0,4G
40.0,0.0,4G
41.0,0.0,4G
42.0,0.0,4G
46.0,7.15,5G
47.0,0.002,5G
47.0,0.002,5G
49.0,13.431,5G
51.0,3.08766433566,3G
52.001000000000204,2.72687312687,3G
53.007000000001426,2.57189662028,3G
54.00800000000163,2.57381018981,3G
57.01600000000326,0.0,4G
58.01600000000326,0.0,4G
58.01600000000326,0.0,4G
59.01600000000326,0.0,4G
60.01600000000326,0.0,4G
64.01600000000326,0.136556149733,3G
65.0170000000071,0.131196803197,3G
66.05600000000413,0.126398460058,3G
67.05900000000838,0.109112662014,3G
70.1000000000131,0.749,4G
71.1000000000131,1.509,4G
72.1000000000131,0.805,4G
73.1000000000131,5.659,4G
76.1000000000131,0.09,4G
77.1000000000131,0.044,4G
78.1000000000131,0.022,4G
79.1000000000131,0.156,4G
82.1000000000131,3.226,5G
83.1000000000131,3.64,5G
84.1000000000131,2.959,5G
85.1000000000131,3.362,5G
88.1000000000131,0.355546950629,3G
89.1990000000078,0.149372156506,3G
90.21200000000681,1.08042645607,3G
91.23100000000704,0.819579980373,3G
94.44199999999546,0.011,4G
96.44199999999546,0.012,4G
97.44199999999546,0.005,4G
99.44199999999546,23.743,4G
100.44199999999546,24.414,4G
101.44199999999546,21.35,4G
102.44199999999546,34.334,4G
105.44199999999546,1.901,4G
106.44199999999546,2.471,4G
108.44199999999546,1.498,4G
109.44199999999546,0.995,4G
113.44199999999546,10.3,4G
114.44199999999546,10.02,4G
115.44199999999546,8.943,4G
116.44199999999546,7.09,4G
119.44199999999546,1.50764717542,3G
120.45299999999543,1.21688625124,3G
121.46199999999544,1.0846382557,3G
122.46299999999565,1.11517282717,3G
125.4939999999956,266.277,5G
126.4939999999956,6.236,5G
126.4939999999956,6.236,5G
127.4939999999956,23.289,5G
128.4939999999956,117.569,5G
132.4939999999956,6.166,5G
133.4939999999956,7.625,5G
